investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000772,19-09-2024,119552,SIP,1110,Karnataka,Bangalore,T30,56+,Female,16.1,UPI,Verified
INV003851,19-09-2024,125498,Redemption,292467,Karnataka,Bangalore,T30,46-55,Male,60.6,Net Banking,Pending
INV001048,19-09-2024,100016,Redemption,299137,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,Verified
INV004710,19-09-2024,119120,SIP,24587,Delhi,Gurugram,T30,36-45,Male,41.1,Cheque,Verified
INV003617,19-09-2024,148569,SIP,3526,Maharashtra,Pune,T30,36-45,Male,39,UPI,Verified
INV003485,19-09-2024,125497,SIP,11955,Haryana,Gurugram,T30,36-45,Male,39.1,Net Banking,Verified
INV002500,19-09-2024,120505,Redemption,437756,Delhi,New Delhi,T30,26-35,Male,14.7,Mandate,Verified
INV002724,19-09-2024,118634,SIP,24511,Rajasthan,Udaipur,B30,36-45,Male,26.3,UPI,Verified
INV002142,19-09-2024,125497,SIP,8086,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Mandate,Verified
INV003193,19-09-2024,149324,Lumpsum,136274,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV002045,19-09-2024,149324,SIP,2621,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Verified
INV003534,19-09-2024,148569,SIP,13735,Madhya Pradesh,Indore,T30,46-55,Male,75.7,Cheque,Verified
INV000781,19-09-2024,149323,SIP,569,Delhi,Gurugram,T30,26-35,Male,6.8,Mandate,Verified
INV000656,19-09-2024,148569,Redemption,460504,Gujarat,Surat,T30,18-25,Male,5.2,UPI,Verified
INV002022,19-09-2024,118634,SIP,16691,Tamil Nadu,Coimbatore,B30,26-35,Male,6.8,Mandate,Verified
INV004739,19-09-2024,119120,Redemption,521902,Delhi,Gurugram,T30,18-25,Male,3.2,Cheque,Verified
INV004124,19-09-2024,119598,Lumpsum,368028,Maharashtra,Nashik,B30,56+,Male,76.4,Mandate,Pending
INV001388,19-09-2024,101206,Lumpsum,166834,Punjab,Amritsar,B30,46-55,Male,72.8,Mandate,Verified
INV004094,19-09-2024,118632,SIP,1658,Haryana,Faridabad,B30,26-35,Female,10,Cheque,Verified
INV004641,19-09-2024,149322,Lumpsum,125312,Haryana,Faridabad,B30,56+,Male,42.4,Net Banking,Verified
INV001869,19-09-2024,120506,Redemption,367799,Uttar Pradesh,Lucknow,T30,46-55,Male,30.6,Cheque,Verified
INV001799,19-09-2024,120841,Lumpsum,409176,Rajasthan,Udaipur,B30,56+,Female,45.2,Cheque,Verified
INV003391,19-09-2024,118635,Lumpsum,382174,West Bengal,Kolkata,T30,26-35,Male,20.2,Cheque,Verified
INV003812,19-09-2024,125497,SIP,8208,Haryana,Faridabad,B30,18-25,Female,3.6,Mandate,Verified
INV003395,19-09-2024,120843,Lumpsum,431087,Gujarat,Ahmedabad,T30,36-45,Male,39.2,Cheque,Verified
INV001396,19-09-2024,149322,SIP,1134,Rajasthan,Jaipur,T30,26-35,Female,10.6,Net Banking,Verified
INV003642,19-09-2024,119598,SIP,5890,Haryana,Faridabad,B30,18-25,Male,3.1,Cheque,Verified
INV002265,19-09-2024,149323,SIP,25446,Rajasthan,Jaipur,T30,18-25,Female,3.8,Cheque,Verified
INV001831,19-09-2024,119552,SIP,2221,Madhya Pradesh,Indore,T30,18-25,Female,4.3,Net Banking,Verified
INV004688,19-09-2024,100033,SIP,8039,West Bengal,Kolkata,T30,26-35,Male,20.7,Cheque,Verified
INV004243,19-09-2024,149322,SIP,7174,Punjab,Amritsar,B30,36-45,Female,38.7,Net Banking,Verified
INV004122,19-09-2024,120842,SIP,10219,West Bengal,Kolkata,T30,26-35,Male,20.5,Cheque,Pending
INV003518,19-09-2024,148567,Lumpsum,247204,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,UPI,Verified
INV003003,19-09-2024,118635,SIP,3166,West Bengal,Kolkata,T30,18-25,Female,3.1,Cheque,Verified
INV001982,19-09-2024,102887,Lumpsum,363250,Karnataka,Mysore,B30,26-35,Male,14.9,Net Banking,Verified
INV000881,19-09-2024,119095,SIP,11384,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Net Banking,Verified
INV004313,19-09-2024,102886,SIP,7106,Maharashtra,Nashik,B30,36-45,Male,44.3,Net Banking,Verified
INV004268,19-09-2024,100016,SIP,829,Delhi,Gurugram,T30,26-35,Female,10.1,Mandate,Verified
INV001192,19-09-2024,102885,SIP,42971,Telangana,Hyderabad,T30,26-35,Male,8.1,UPI,Verified
INV000276,20-09-2024,119093,SIP,23003,Telangana,Hyderabad,T30,36-45,Female,38.3,UPI,Verified
INV003545,20-09-2024,120503,SIP,4713,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Cheque,Verified
INV001615,20-09-2024,148567,Lumpsum,134798,Tamil Nadu,Chennai,T30,26-35,Male,15.7,Mandate,Verified
INV001620,20-09-2024,125497,Redemption,256459,Punjab,Amritsar,B30,26-35,Male,8.1,Mandate,Verified
INV004952,20-09-2024,119094,Lumpsum,167900,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,UPI,Verified
INV000135,20-09-2024,119094,SIP,13904,Punjab,Amritsar,B30,18-25,Male,5.7,UPI,Verified
INV001810,20-09-2024,118635,SIP,2598,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,Cheque,Verified
INV002164,20-09-2024,100016,SIP,2609,Punjab,Amritsar,B30,56+,Male,37,Mandate,Verified
INV001260,20-09-2024,101208,SIP,14398,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV003976,20-09-2024,120504,Redemption,95480,Telangana,Hyderabad,T30,46-55,Male,18.9,Net Banking,Verified
INV002073,20-09-2024,120506,Lumpsum,238089,Uttar Pradesh,Kanpur,B30,56+,Male,73.1,Cheque,Verified
INV003000,20-09-2024,100025,SIP,1104,Delhi,Gurugram,T30,36-45,Male,32.3,Net Banking,Verified
INV002561,20-09-2024,101206,SIP,7694,Gujarat,Ahmedabad,T30,18-25,Female,4.6,Net Banking,Verified
INV001264,20-09-2024,101208,Redemption,262934,Madhya Pradesh,Indore,T30,26-35,Female,12,Mandate,Verified
INV000631,20-09-2024,101206,Lumpsum,194007,Delhi,Noida,T30,36-45,Female,48.6,Cheque,Verified
INV001034,20-09-2024,120507,SIP,56160,Maharashtra,Pune,T30,26-35,Male,20.4,Net Banking,Verified
INV002199,20-09-2024,101208,SIP,2679,Gujarat,Ahmedabad,T30,26-35,Male,18.6,Net Banking,Verified
INV001049,20-09-2024,119092,Redemption,274624,Madhya Pradesh,Indore,T30,36-45,Female,52.5,Cheque,Verified
INV000601,20-09-2024,148569,Lumpsum,198177,Rajasthan,Jaipur,T30,46-55,Male,52.6,Mandate,Verified
INV001833,20-09-2024,120506,SIP,1000,Karnataka,Bangalore,T30,36-45,Female,28.4,Cheque,Verified
INV003192,20-09-2024,119552,Redemption,380833,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Mandate,Verified
INV000638,20-09-2024,119092,SIP,8111,Rajasthan,Udaipur,B30,26-35,Male,12.7,Mandate,Verified
INV002599,20-09-2024,101208,SIP,2126,Gujarat,Surat,T30,26-35,Male,11.4,Net Banking,Verified
INV004388,20-09-2024,102886,SIP,47855,Gujarat,Surat,T30,26-35,Female,10.3,UPI,Verified
INV004184,20-09-2024,118636,Lumpsum,366783,Karnataka,Bangalore,T30,26-35,Male,9.9,Cheque,Verified
INV001628,20-09-2024,119120,Redemption,243193,Rajasthan,Jaipur,T30,36-45,Female,45.6,Net Banking,Verified
INV000293,20-09-2024,120506,SIP,4388,Karnataka,Mysore,B30,26-35,Female,19.3,Mandate,Verified
INV004418,20-09-2024,119120,Redemption,284878,Haryana,Faridabad,B30,26-35,Female,23.2,Cheque,Verified
INV002045,20-09-2024,119092,SIP,6310,Rajasthan,Jaipur,T30,18-25,Female,3.8,Cheque,Verified
INV000493,20-09-2024,125497,SIP,6086,Punjab,Chandigarh,T30,18-25,Male,4.2,UPI,Verified
INV000969,20-09-2024,119552,Lumpsum,426954,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Cheque,Verified
INV004089,20-09-2024,100016,Lumpsum,286799,Haryana,Gurugram,T30,36-45,Female,15.2,Cheque,Verified
INV002743,20-09-2024,120505,SIP,6934,Haryana,Gurugram,T30,56+,Male,49.8,Net Banking,Verified
INV002666,20-09-2024,118635,SIP,8995,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Mandate,Verified
INV000778,20-09-2024,119095,SIP,14925,Haryana,Faridabad,B30,26-35,Male,16.9,Cheque,Verified
INV004596,20-09-2024,119094,Lumpsum,49931,Rajasthan,Udaipur,B30,26-35,Male,22.8,Cheque,Verified
INV004125,20-09-2024,119094,Redemption,237787,Gujarat,Surat,T30,26-35,Male,9.4,Cheque,Verified
INV001191,20-09-2024,120507,Redemption,233323,Telangana,Hyderabad,T30,56+,Male,37.5,Net Banking,Verified
INV001404,20-09-2024,118633,Redemption,117386,West Bengal,Kolkata,T30,46-55,Male,56.2,Net Banking,Verified
INV000191,20-09-2024,120842,SIP,5979,Karnataka,Bangalore,T30,26-35,Male,23.1,Cheque,Verified
INV004574,20-09-2024,102886,SIP,5463,Maharashtra,Mumbai,T30,36-45,Male,54.3,Net Banking,Verified
INV002935,20-09-2024,148569,SIP,8122,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Mandate,Verified
INV001421,20-09-2024,120506,SIP,3177,Telangana,Hyderabad,T30,26-35,Male,19.8,Net Banking,Verified
INV002938,20-09-2024,120506,Lumpsum,309102,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,Verified
INV003485,20-09-2024,118633,SIP,45574,Haryana,Gurugram,T30,36-45,Male,39.1,UPI,Verified
INV002461,20-09-2024,100025,SIP,2816,West Bengal,Kolkata,T30,26-35,Male,19.5,Cheque,Verified
INV001483,20-09-2024,118632,SIP,2962,Rajasthan,Jaipur,T30,36-45,Male,38.8,Mandate,Verified
INV001479,20-09-2024,119092,SIP,15418,Rajasthan,Udaipur,B30,26-35,Female,19,Net Banking,Verified
INV001639,20-09-2024,120844,SIP,7058,West Bengal,Kolkata,T30,56+,Male,14.3,Net Banking,Verified
INV003345,20-09-2024,125497,SIP,20137,Maharashtra,Pune,T30,26-35,Female,17.7,Cheque,Pending
INV001459,20-09-2024,120507,Redemption,373777,Gujarat,Surat,T30,26-35,Male,24.9,Cheque,Verified
INV002634,20-09-2024,100025,Lumpsum,414952,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,UPI,Verified
INV003843,20-09-2024,101207,Lumpsum,25121,Punjab,Amritsar,B30,56+,Male,31.8,Mandate,Verified
INV004240,20-09-2024,102887,SIP,27353,Maharashtra,Mumbai,T30,18-25,Male,7.1,Cheque,Verified
INV002264,20-09-2024,118636,SIP,9909,Tamil Nadu,Coimbatore,B30,46-55,Female,21.2,Net Banking,Verified
INV002142,20-09-2024,119094,SIP,54823,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Mandate,Verified
INV002095,20-09-2024,119599,Lumpsum,281899,Punjab,Amritsar,B30,26-35,Male,9.2,UPI,Verified
INV003668,20-09-2024,149324,SIP,14480,West Bengal,Kolkata,T30,36-45,Female,44.1,Mandate,Verified
INV001781,20-09-2024,149323,SIP,8679,Punjab,Amritsar,B30,36-45,Male,58.6,Net Banking,Verified
INV003663,20-09-2024,101206,SIP,50769,Delhi,Gurugram,T30,26-35,Female,19,Mandate,Pending
INV003979,21-09-2024,149323,SIP,522,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Cheque,Verified
INV004840,21-09-2024,125498,SIP,1742,Maharashtra,Pune,T30,18-25,Male,6.5,Cheque,Verified
INV002433,21-09-2024,100033,SIP,1109,Tamil Nadu,Coimbatore,B30,36-45,Female,46.3,Mandate,Verified
INV000002,21-09-2024,120841,SIP,2354,Maharashtra,Pune,T30,46-55,Male,24,Mandate,Verified
INV000930,21-09-2024,148568,SIP,2989,Rajasthan,Udaipur,B30,18-25,Female,4.1,UPI,Verified
INV003821,21-09-2024,148568,SIP,447,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Verified
INV003090,21-09-2024,120504,SIP,4110,Karnataka,Bangalore,T30,26-35,Male,16.9,Mandate,Verified
INV000118,21-09-2024,119598,SIP,2563,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified
INV000056,21-09-2024,148568,SIP,2270,Haryana,Faridabad,B30,26-35,Female,22.5,UPI,Verified
INV000984,21-09-2024,120504,SIP,9482,Telangana,Hyderabad,T30,26-35,Male,20.9,UPI,Verified
INV000057,21-09-2024,148568,SIP,988,Tamil Nadu,Chennai,T30,36-45,Male,59.9,Net Banking,Pending
INV003925,21-09-2024,120506,SIP,1795,Punjab,Amritsar,B30,26-35,Female,14.2,UPI,Pending
INV000220,21-09-2024,119093,SIP,460,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,UPI,Verified
INV004958,21-09-2024,118634,SIP,2570,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified
INV000201,21-09-2024,148568,SIP,976,Madhya Pradesh,Indore,T30,46-55,Male,87,Mandate,Verified
INV004019,21-09-2024,100033,SIP,596,Tamil Nadu,Chennai,T30,26-35,Male,20.9,Net Banking,Verified
INV003178,21-09-2024,119551,Redemption,239411,Telangana,Hyderabad,T30,46-55,Female,60.9,UPI,Verified
INV001002,21-09-2024,118633,Redemption,344681,Telangana,Hyderabad,T30,36-45,Male,52.5,Net Banking,Verified
INV004068,21-09-2024,119095,Lumpsum,21693,West Bengal,Kolkata,T30,46-55,Male,63,UPI,Verified
INV001213,21-09-2024,120843,SIP,12801,Punjab,Amritsar,B30,36-45,Male,57.7,Mandate,Verified
INV004799,21-09-2024,120844,Lumpsum,36269,Madhya Pradesh,Indore,T30,26-35,Male,9.5,Mandate,Verified
INV001251,21-09-2024,120506,SIP,55279,Punjab,Chandigarh,T30,26-35,Female,11.7,UPI,Verified
INV000095,21-09-2024,101207,SIP,2143,West Bengal,Kolkata,T30,18-25,Male,6.5,Mandate,Verified
INV001088,21-09-2024,101208,SIP,2486,Tamil Nadu,Coimbatore,B30,26-35,Male,15.3,UPI,Verified
INV000101,21-09-2024,119599,SIP,5991,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Mandate,Verified
INV001181,21-09-2024,118634,SIP,2088,West Bengal,Kolkata,T30,26-35,Male,21,Cheque,Verified
INV002121,21-09-2024,125497,Lumpsum,275049,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Verified
INV002937,21-09-2024,102885,Redemption,76126,Rajasthan,Jaipur,T30,56+,Male,64.5,Cheque,Verified
INV000398,21-09-2024,149324,Redemption,34512,Madhya Pradesh,Indore,T30,46-55,Male,28.2,UPI,Verified
INV000699,21-09-2024,120841,SIP,20059,Rajasthan,Jaipur,T30,18-25,Male,7.7,UPI,Pending
INV003313,21-09-2024,149322,SIP,2119,Delhi,Noida,T30,26-35,Male,16.1,Net Banking,Verified
INV002939,21-09-2024,100025,Lumpsum,222619,Rajasthan,Udaipur,B30,18-25,Male,3.1,Cheque,Pending
INV003431,21-09-2024,119551,SIP,2304,Karnataka,Mysore,B30,18-25,Male,6.3,Cheque,Verified
INV002270,21-09-2024,125497,Redemption,108918,Madhya Pradesh,Indore,T30,46-55,Female,23.9,Mandate,Verified
INV002799,21-09-2024,148568,SIP,40648,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Cheque,Verified
INV004348,21-09-2024,120841,SIP,11057,Delhi,New Delhi,T30,26-35,Female,13.4,Cheque,Verified
INV003257,21-09-2024,120841,SIP,594,Rajasthan,Jaipur,T30,56+,Male,34.8,Cheque,Verified
INV001680,21-09-2024,118634,SIP,5442,Madhya Pradesh,Indore,T30,26-35,Male,22.8,UPI,Verified
INV003793,21-09-2024,120504,SIP,2163,Delhi,New Delhi,T30,46-55,Male,94.3,UPI,Verified
INV001454,21-09-2024,119093,SIP,10190,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified
INV004515,21-09-2024,119094,Lumpsum,507665,Rajasthan,Udaipur,B30,18-25,Female,5.2,Net Banking,Verified
INV000656,21-09-2024,118636,Lumpsum,218999,Gujarat,Surat,T30,18-25,Male,5.2,Cheque,Verified
INV004410,21-09-2024,148569,SIP,11777,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Cheque,Verified
INV004611,21-09-2024,120844,Lumpsum,222481,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Cheque,Verified
INV001408,21-09-2024,118632,Lumpsum,457050,Telangana,Hyderabad,T30,26-35,Female,6.7,UPI,Verified
INV000577,21-09-2024,119092,Lumpsum,378472,Delhi,Noida,T30,36-45,Male,20.4,Net Banking,Verified
INV001885,21-09-2024,118634,SIP,9904,Karnataka,Bangalore,T30,26-35,Male,18.8,Mandate,Verified
INV001386,21-09-2024,148568,Lumpsum,282883,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Cheque,Verified
INV002839,21-09-2024,148567,SIP,5439,Punjab,Amritsar,B30,26-35,Male,14.8,Net Banking,Verified
INV000615,21-09-2024,148568,Lumpsum,357845,Punjab,Amritsar,B30,36-45,Male,60,Net Banking,Verified
INV003531,21-09-2024,119093,SIP,16389,Delhi,Gurugram,T30,36-45,Male,41.9,Mandate,Verified
INV002499,21-09-2024,149324,SIP,2245,Gujarat,Surat,T30,26-35,Male,23,Mandate,Verified
INV004594,21-09-2024,120505,SIP,26632,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV001811,21-09-2024,100025,SIP,24789,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Pending
INV004712,21-09-2024,102885,Redemption,440306,Uttar Pradesh,Kanpur,B30,36-45,Male,55.7,Net Banking,Verified
INV000473,21-09-2024,125498,Redemption,475281,Karnataka,Mysore,B30,36-45,Male,15.4,UPI,Verified
INV003285,21-09-2024,149322,SIP,8386,Maharashtra,Pune,T30,36-45,Male,24,UPI,Verified
INV000395,21-09-2024,119095,SIP,4448,Delhi,Noida,T30,18-25,Male,3.4,Mandate,Verified
INV000775,21-09-2024,125498,SIP,44329,Gujarat,Surat,T30,26-35,Male,15.1,Mandate,Pending
INV000512,21-09-2024,118636,Lumpsum,121741,Punjab,Amritsar,B30,46-55,Male,82.6,Cheque,Verified
INV002925,21-09-2024,120507,Redemption,215933,West Bengal,Kolkata,T30,36-45,Female,48.6,Cheque,Verified
INV000724,21-09-2024,100025,SIP,2742,Uttar Pradesh,Kanpur,B30,46-55,Male,78.7,Cheque,Verified
INV004234,21-09-2024,101208,SIP,21187,Tamil Nadu,Chennai,T30,26-35,Male,22.8,Mandate,Verified
INV004434,22-09-2024,149322,SIP,44682,Gujarat,Surat,T30,46-55,Male,17.7,Cheque,Verified
INV001325,22-09-2024,118633,Redemption,284283,Rajasthan,Udaipur,B30,18-25,Male,4.4,Net Banking,Verified
INV003283,22-09-2024,119551,SIP,3444,Delhi,New Delhi,T30,56+,Female,45.7,Net Banking,Verified
INV001083,22-09-2024,119599,Lumpsum,426872,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,Verified
INV004332,22-09-2024,149324,Redemption,131748,Haryana,Faridabad,B30,36-45,Female,52.1,Cheque,Verified
INV003078,22-09-2024,119551,SIP,539,Haryana,Gurugram,T30,36-45,Male,57.5,Mandate,Verified
INV003608,22-09-2024,118632,Redemption,22193,West Bengal,Kolkata,T30,46-55,Male,59.6,Cheque,Verified
INV004274,22-09-2024,119551,Lumpsum,399334,Rajasthan,Udaipur,B30,26-35,Male,20.4,Net Banking,Verified
INV002929,22-09-2024,120504,Redemption,198873,West Bengal,Kolkata,T30,26-35,Male,13,Mandate,Verified
INV002874,22-09-2024,120504,SIP,832,Punjab,Chandigarh,T30,56+,Female,15,UPI,Verified
INV001048,22-09-2024,148569,SIP,4462,Delhi,New Delhi,T30,46-55,Male,46.6,Cheque,Verified
INV001842,22-09-2024,148568,Lumpsum,366880,Gujarat,Surat,T30,26-35,Male,14.4,Cheque,Verified
INV002237,22-09-2024,102886,SIP,3136,Uttar Pradesh,Agra,B30,46-55,Male,23.1,UPI,Verified
INV002047,22-09-2024,119551,SIP,3551,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,UPI,Verified
INV002822,22-09-2024,100016,Lumpsum,346242,Karnataka,Bangalore,T30,46-55,Male,79.5,UPI,Verified
INV002855,22-09-2024,102887,SIP,4599,Uttar Pradesh,Kanpur,B30,26-35,Female,9.9,Cheque,Verified
INV003683,22-09-2024,119552,Redemption,55457,Telangana,Hyderabad,T30,26-35,Female,21,Net Banking,Verified
INV000711,22-09-2024,120506,Redemption,470721,Karnataka,Bangalore,T30,56+,Male,28.3,Cheque,Verified
INV000593,22-09-2024,100033,SIP,8410,Telangana,Hyderabad,T30,56+,Male,50.2,UPI,Verified
INV000414,22-09-2024,119094,SIP,58737,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Mandate,Verified
INV002637,22-09-2024,149322,SIP,1923,Telangana,Hyderabad,T30,26-35,Male,14.4,Mandate,Pending
INV004703,22-09-2024,148567,SIP,3156,Gujarat,Ahmedabad,T30,56+,Female,45.6,UPI,Verified
INV000361,22-09-2024,119599,SIP,8748,Maharashtra,Pune,T30,46-55,Male,27.1,Cheque,Verified
INV001792,22-09-2024,148568,Redemption,310408,Gujarat,Ahmedabad,T30,26-35,Female,18.8,UPI,Verified
INV003982,22-09-2024,149322,SIP,8234,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Cheque,Verified
INV004901,22-09-2024,119093,SIP,26794,Haryana,Gurugram,T30,26-35,Female,10.8,Cheque,Verified
INV004306,22-09-2024,119120,Lumpsum,311384,Telangana,Hyderabad,T30,26-35,Female,20.4,Mandate,Verified
INV000974,22-09-2024,118633,SIP,1059,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
INV004595,22-09-2024,119551,SIP,15606,Rajasthan,Udaipur,B30,36-45,Male,24,Mandate,Verified
INV004163,22-09-2024,120507,SIP,2613,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Cheque,Verified
INV000537,22-09-2024,120841,SIP,9540,Uttar Pradesh,Lucknow,T30,36-45,Female,42.3,UPI,Verified
INV004797,22-09-2024,149323,Lumpsum,436155,Gujarat,Ahmedabad,T30,56+,Male,18.9,UPI,Verified
INV003409,22-09-2024,119095,Lumpsum,373955,Karnataka,Mysore,B30,46-55,Male,44.2,Mandate,Verified
INV003698,22-09-2024,118634,Redemption,59293,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Net Banking,Verified
INV004765,22-09-2024,149322,SIP,2098,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,Verified
INV000851,22-09-2024,120506,SIP,47978,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Mandate,Verified
INV001996,22-09-2024,102887,Lumpsum,447434,Telangana,Hyderabad,T30,26-35,Male,21.7,Cheque,Verified
INV002566,22-09-2024,101207,Redemption,61869,Uttar Pradesh,Kanpur,B30,26-35,Female,23,UPI,Verified
INV002490,22-09-2024,119093,SIP,2948,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Verified
INV004542,22-09-2024,101208,Lumpsum,318065,Maharashtra,Pune,T30,36-45,Male,53.7,Net Banking,Verified
INV004617,22-09-2024,120507,SIP,47446,Karnataka,Bangalore,T30,26-35,Male,22.1,Net Banking,Pending
INV001392,22-09-2024,119094,Lumpsum,148241,Rajasthan,Udaipur,B30,26-35,Male,18.5,UPI,Verified
INV000895,22-09-2024,120504,Lumpsum,31748,Rajasthan,Udaipur,B30,26-35,Male,19.5,UPI,Verified
INV000128,22-09-2024,120504,SIP,1098,Rajasthan,Jaipur,T30,36-45,Female,50.9,UPI,Verified
INV004911,22-09-2024,119095,SIP,14234,West Bengal,Kolkata,T30,26-35,Female,9.4,Net Banking,Verified
INV002974,22-09-2024,119094,SIP,2498,Telangana,Hyderabad,T30,26-35,Female,21.9,Mandate,Verified
INV004579,23-09-2024,118632,SIP,11140,Rajasthan,Jaipur,T30,26-35,Male,18.7,Net Banking,Verified
INV002329,23-09-2024,102885,Lumpsum,403923,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,Verified
INV003121,23-09-2024,149324,Lumpsum,221926,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,Verified
INV004919,23-09-2024,119094,Redemption,89058,Telangana,Hyderabad,T30,26-35,Male,6.6,UPI,Verified
INV003433,23-09-2024,119120,SIP,8043,Rajasthan,Jaipur,T30,26-35,Female,9.1,UPI,Pending
INV004888,23-09-2024,118632,SIP,3294,Delhi,Gurugram,T30,26-35,Female,6.7,Cheque,Verified
INV002734,23-09-2024,125498,SIP,47953,Haryana,Faridabad,B30,26-35,Female,15.8,UPI,Verified
INV001762,23-09-2024,102885,SIP,2260,Punjab,Amritsar,B30,18-25,Female,7.5,Cheque,Verified
INV001787,23-09-2024,149322,Lumpsum,198629,Maharashtra,Nashik,B30,56+,Female,37,Mandate,Verified
INV001758,23-09-2024,102886,Lumpsum,306998,Gujarat,Surat,T30,18-25,Female,7.9,Mandate,Verified
INV000562,23-09-2024,120504,SIP,22403,Gujarat,Ahmedabad,T30,36-45,Male,32.9,Mandate,Verified
INV000123,23-09-2024,120503,SIP,24289,Punjab,Chandigarh,T30,46-55,Male,73.3,Net Banking,Verified
INV004954,23-09-2024,100033,SIP,3108,Haryana,Faridabad,B30,26-35,Female,6.6,Cheque,Verified
INV000750,23-09-2024,149323,SIP,545,Delhi,New Delhi,T30,26-35,Male,20.9,Mandate,Verified
INV001386,23-09-2024,102885,Lumpsum,132249,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Verified
INV003426,23-09-2024,102887,SIP,8001,Karnataka,Bangalore,T30,46-55,Male,27.8,Cheque,Verified
INV003401,23-09-2024,120504,SIP,5378,Rajasthan,Jaipur,T30,26-35,Female,18.1,Cheque,Verified
INV001512,23-09-2024,118632,SIP,17646,Haryana,Gurugram,T30,46-55,Male,49.4,UPI,Verified
INV003092,23-09-2024,120503,SIP,528,Karnataka,Mysore,B30,26-35,Male,20,Cheque,Verified
INV003545,23-09-2024,120505,SIP,3118,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Mandate,Verified
INV001804,23-09-2024,120841,Redemption,343280,Punjab,Amritsar,B30,26-35,Male,20.1,Mandate,Verified
INV000765,23-09-2024,120844,Redemption,294080,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
INV003974,23-09-2024,101206,Redemption,246499,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
INV002184,23-09-2024,149323,SIP,3054,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Mandate,Verified
INV001113,23-09-2024,120507,SIP,2513,Rajasthan,Jaipur,T30,26-35,Female,11.7,Mandate,Verified
INV001235,23-09-2024,102886,SIP,5515,Haryana,Faridabad,B30,26-35,Male,19.3,Mandate,Verified
INV000527,23-09-2024,100016,Redemption,181156,Telangana,Hyderabad,T30,26-35,Male,12.1,Net Banking,Pending
